[2023/04/16 12:01:42:288] hieudz đã mua 55 item 340 với giá 0 xu 0 yên 550 lượng
[2023/04/16 08:55:51:394] khanhdz đã mua 100 item 340 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:00:57:456] chum69hd đã mua 1 item 537 với giá 0 xu 0 yên 200 lượng
[2023/04/16 09:00:58:426] chum69hd đã mua 1 item 538 với giá 0 xu 0 yên 400 lượng
[2023/04/16 09:00:59:186] chum69hd đã mua 1 item 537 với giá 0 xu 0 yên 200 lượng
[2023/04/16 09:00:59:816] chum69hd đã mua 1 item 538 với giá 0 xu 0 yên 400 lượng
[2023/04/16 09:02:27:631] kunai1s đã mua 1 item 59 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:29:114] kunai1s đã mua 1 item 60 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:30:477] kunai1s đã mua 1 item 61 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:31:912] kunai1s đã mua 1 item 62 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:33:565] kunai1s đã mua 1 item 63 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:35:264] kunai1s đã mua 1 item 64 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:38:923] kunai1s đã mua 1 item 65 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:02:40:203] kunai1s đã mua 1 item 66 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:10:47:071] aciciaa đã giao dịch với acacia và nhận được Item: 410. Số lượng: 1
[2023/04/16 09:10:47:071] aciciaa đã giao dịch với acacia và nhận được Item: 567. Số lượng: 1
[2023/04/16 09:11:24:360] aciciaa đã mua 24 item 539 với giá 0 xu 0 yên 12000 lượng
[2023/04/16 09:13:51:555] huydiet đã mua 1 item 48 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 09:16:10:014] hanhphuc đã mua 5000 item 15 với giá 0 xu 2500000 yên 0 lượng
[2023/04/16 09:16:14:104] hanhphuc đã mua 5000 item 20 với giá 0 xu 2500000 yên 0 lượng
[2023/04/16 09:19:27:189] hanhphuc đã mua 1 item 248 với giá 0 xu 0 yên 50 lượng
[2023/04/16 09:24:51:348] trumpk đã mua 21 item 340 với giá 0 xu 0 yên 210 lượng
[2023/04/16 09:27:12:335] trumpk đã mua 100 item 340 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:29:13:914] chumbuff đã mua 1 item 896 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:29:26:600] trumpk đã mua 3 item 284 với giá 0 xu 0 yên 135 lượng
[2023/04/16 09:29:58:354] chumbuff đã mua 1 item 796 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:30:16:631] theanhcuti đã mua 1 item 895 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:30:20:030] theanhcuti đã mua 1 item 800 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:30:22:258] theanhcuti đã mua 1 item 795 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:30:43:892] theanhcuti đã mua 1 item 215 với giá 0 xu 0 yên 10 lượng
[2023/04/16 09:30:58:678] trumpk đã mua 1 item 340 với giá 0 xu 0 yên 10 lượng
[2023/04/16 09:30:59:046] chumbuff đã mua 1 item 799 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:31:00:803] theanhcuti đã mua 3 item 23 với giá 0 xu 600 yên 0 lượng
[2023/04/16 09:31:01:472] trumpk đã mua 300 item 340 với giá 0 xu 0 yên 3000 lượng
[2023/04/16 09:31:02:474] chumbuff đã mua 1 item 796 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:31:05:238] chumbuff đã mua 1 item 896 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:32:06:837] chumbuff đã mua 1 item 490 với giá 0 xu 0 yên 6000 lượng
[2023/04/16 09:32:43:264] theanhcuti đã mua 1 item 24 với giá 0 xu 450 yên 0 lượng
[2023/04/16 09:34:22:987] trumpk đã mua 1 item 103 với giá 405000 xu 0 yên 0 lượng
[2023/04/16 09:34:34:332] trumpk đã mua 1 item 270 với giá 0 xu 0 yên 150 lượng
[2023/04/16 09:37:21:860] theanhcuti đã mua 1 item 248 với giá 0 xu 0 yên 50 lượng
[2023/04/16 09:37:43:050] theanhcuti đã mua 100 item 340 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:40:13:456] theanhcuti đã mua 1 item 24 với giá 0 xu 450 yên 0 lượng
[2023/04/16 09:41:22:181] theanhcuti đã mua 1 item 174 với giá 3000 xu 0 yên 0 lượng
[2023/04/16 09:41:33:701] theanhcuti đã mua 1 item 125 với giá 2500 xu 0 yên 0 lượng
[2023/04/16 09:41:39:834] trumpk đã giao dịch với quacs2 và nhận được Item: 9. Số lượng: 1
[2023/04/16 09:41:39:835] trumpk đã giao dịch với quacs2 và nhận được Item: 11. Số lượng: 1
[2023/04/16 09:41:39:835] trumpk đã giao dịch với quacs2 và nhận được Item: 11. Số lượng: 1
[2023/04/16 09:41:39:835] trumpk đã giao dịch với quacs2 và nhận được Item: 10. Số lượng: 1
[2023/04/16 09:41:39:835] trumpk đã giao dịch với quacs2 và nhận được Item: 10. Số lượng: 1
[2023/04/16 09:41:39:836] trumpk đã giao dịch với quacs2 và nhận được Item: 9. Số lượng: 1
[2023/04/16 09:41:39:836] trumpk đã giao dịch với quacs2 và nhận được Item: 9. Số lượng: 1
[2023/04/16 09:41:39:836] trumpk đã giao dịch với quacs2 và nhận được Item: 284. Số lượng: 1
[2023/04/16 09:41:39:836] trumpk đã giao dịch với quacs2 và nhận được Item: 8. Số lượng: 1
[2023/04/16 09:41:39:837] trumpk đã giao dịch với quacs2 và nhận được Item: 8. Số lượng: 1
[2023/04/16 09:41:39:837] trumpk đã giao dịch với quacs2 và nhận được Item: 8. Số lượng: 1
[2023/04/16 09:41:39:837] trumpk đã giao dịch với quacs2 và nhận được Item: 8. Số lượng: 1
[2023/04/16 09:42:43:153] trumpk đã mua 5 item 285 với giá 0 xu 0 yên 750 lượng
[2023/04/16 09:44:40:079] theanhcuti đã mua 7 item 14 với giá 0 xu 2100 yên 0 lượng
[2023/04/16 09:48:49:018] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:018] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:019] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:019] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:019] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:019] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:020] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:020] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:020] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:020] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:020] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:48:49:020] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:349] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:350] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:350] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:350] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:350] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:351] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:351] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:351] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:351] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:351] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:352] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:49:54:352] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:095] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:096] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:096] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:097] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:097] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:097] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:098] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:098] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:098] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:098] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:099] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:51:10:099] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:940] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:941] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:941] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:941] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:942] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:942] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:942] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:52:55:943] chum69hd đã giao dịch với chumbuff và nhận được Item: 454. Số lượng: 1
[2023/04/16 09:56:33:266] ruongctt đã mua 3 item 23 với giá 0 xu 600 yên 0 lượng
[2023/04/16 09:57:57:194] ruongctt đã mua 1 item 796 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:57:57:960] ruongtttc đã mua 3 item 23 với giá 0 xu 600 yên 0 lượng
[2023/04/16 09:57:59:034] ruongctt đã mua 1 item 799 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:58:00:626] ruongctt đã mua 1 item 896 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:58:10:481] ruongctt đã mua 1 item 215 với giá 0 xu 0 yên 10 lượng
[2023/04/16 09:58:12:479] ruongctt đã mua 1 item 229 với giá 0 xu 0 yên 10 lượng
[2023/04/16 09:58:53:096] ruongtttc đã mua 1 item 796 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:58:54:600] ruongtttc đã mua 1 item 799 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 09:58:56:060] ruongtttc đã mua 1 item 896 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 09:58:58:124] ruongtttc đã mua 1 item 215 với giá 0 xu 0 yên 10 lượng
[2023/04/16 09:59:00:388] ruongtttc đã mua 1 item 229 với giá 0 xu 0 yên 10 lượng
[2023/04/16 10:00:37:488] ruongctt đã mua 1 item 24 với giá 0 xu 450 yên 0 lượng
[2023/04/16 10:01:22:510] ruongtttc đã mua 1 item 24 với giá 0 xu 450 yên 0 lượng
[2023/04/16 10:02:26:931] theanhcuti đã mua 1 item 59 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 10:02:28:817] theanhcuti đã mua 1 item 60 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 10:02:30:133] theanhcuti đã mua 1 item 61 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 10:02:32:138] theanhcuti đã mua 1 item 62 với giá 1000 xu 0 yên 0 lượng
[2023/04/16 10:04:16:730] ruongtttc đã giao dịch với muaxx và nhận được Item: 283. Số lượng: 1
[2023/04/16 10:04:46:580] theanhcuti đã mua 1 item 229 với giá 0 xu 0 yên 10 lượng
[2023/04/16 10:04:57:335] ruongctt đã giao dịch với muaxx và nhận được Item: 283. Số lượng: 1
[2023/04/16 10:04:57:335] ruongctt đã giao dịch với muaxx và nhận được Item: 523. Số lượng: 1
[2023/04/16 10:05:15:168] theanhcuti đã mua 1 item 229 với giá 0 xu 0 yên 10 lượng
[2023/04/16 10:06:19:464] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:464] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:465] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:465] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:465] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:465] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:466] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:466] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:466] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:467] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:467] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:06:19:467] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:308] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:309] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:309] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:309] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:310] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:310] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:310] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:310] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:310] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:311] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:311] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:311] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:07:02:401] nsofamily đã mua 1 item 23 với giá 0 xu 200 yên 0 lượng
[2023/04/16 10:07:19:806] nsofamily đã mua 1 item 799 với giá 0 xu 0 yên 1000 lượng
[2023/04/16 10:07:22:570] nsofamily đã mua 1 item 796 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 10:07:24:418] nsofamily đã mua 1 item 896 với giá 0 xu 0 yên 2000 lượng
[2023/04/16 10:08:09:145] nsofamily đã mua 50 item 13 với giá 5000 xu 0 yên 0 lượng
[2023/04/16 10:08:13:993] nsofamily đã mua 50 item 18 với giá 5000 xu 0 yên 0 lượng
[2023/04/16 10:08:40:303] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:304] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:304] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:304] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:305] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:08:40:306] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:09:38:419] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:09:38:420] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
[2023/04/16 10:09:38:420] ruongtttc đã giao dịch với chumbuff và nhận được Item: 457. Số lượng: 1
